country,year,pop,continent,lifeExp,gdpPercap,health_expenditure,gpd,drinking_water,literancy_rate,mortality_rate,gpd_trilhoes
Paraguay,2002,5884491.0,Americas,70.755,3783.674243,4.75770569,7196260656.84556,79.1178795847731,,27.5,7.2
Paraguay,2007,6667147.0,Americas,71.752,4172.838464,5.02042723,17856393235.4338,85.0852532199197,94.5599975585938,24.5,17.86
Peru,1952,8025700.0,Americas,43.902,3758.523437,,,,,,
Peru,1957,9146100.0,Americas,46.263,4245.256698,,,,,,
Peru,1962,10516500.0,Americas,49.096,4957.037982,,3284322201.27831,,,146.6,3.28
Peru,1967,12132200.0,Americas,51.445,5788.09333,,6194340079.8786,,,124.7,6.19
Peru,1972,13954700.0,Americas,55.448,5937.827283,,9189413409.28138,,,108.2,9.19
Peru,1977,15990099.0,Americas,58.447,6281.290855,,14544913960.5062,,,94.9,14.54
Peru,1982,18125129.0,Americas,61.406,6434.501797,,21794535621.216,,,85.5,21.79
Peru,1987,20195924.0,Americas,64.134,6360.943444,,36889706592.6843,,,69.3,36.89
Peru,1992,22430449.0,Americas,66.458,4446.380924,,35966302303.263,,,54.0,35.97
Peru,1997,24748122.0,Americas,68.386,5838.347657,,58147522522.5225,,,38.1,58.15
Peru,2002,26769436.0,Americas,69.906,5909.020073,4.93902588,54777553515.0809,81.9120898487203,,25.9,54.78
Peru,2007,28674757.0,Americas,71.421,7408.905561,4.42611313,102170981144.136,85.4925787573111,89.5899963378906,19.1,102.17
Philippines,1952,22438691.0,Asia,47.752,1272.880995,,,,,,
Philippines,1957,26072194.0,Asia,51.334,1547.944844,,,,,,
Philippines,1962,30325264.0,Asia,54.757,1649.552153,,4954593071.82796,,,59.4,4.95
Philippines,1967,35356600.0,Asia,56.393,1814.12743,,7724873935.12821,,,54.9,7.72
Philippines,1972,40850141.0,Asia,58.065,1989.37407,,9067815521.3262,,,52.9,9.07
Philippines,1977,46850962.0,Asia,60.06,2373.204287,,22283109803.3521,,,53.4,22.28
Philippines,1982,53456774.0,Asia,62.082,2603.273765,,42206011275.1757,,,51.5,42.21
Philippines,1987,60017788.0,Asia,64.151,2189.634995,,37791488666.0743,,,45.4,37.79
Philippines,1992,67185766.0,Asia,66.458,2279.324017,,60422328242.1803,,,34.9,60.42
Philippines,1997,75012988.0,Asia,68.564,2536.534925,,94106317565.0846,,,29.0,94.11
Philippines,2002,82995088.0,Asia,70.303,2650.921068,2.63767385,84307345887.543,87.2412451973365,,26.4,84.31
Philippines,2007,91077287.0,Asia,71.688,3190.481016,3.75318074,155980408673.403,89.1223731975384,,24.1,155.98
Poland,1952,25730551.0,Europe,61.31,4029.329699,,,,,,
Poland,1957,28235346.0,Europe,65.77,4734.253019,,,,,,
Poland,1962,30329617.0,Europe,67.64,5338.752143,,,,,50.0,
Poland,1967,31785378.0,Europe,69.61,6557.152776,,,,,36.1,
Poland,1972,33039545.0,Europe,70.85,8006.506993,,,,,28.6,
Poland,1977,34621254.0,Europe,70.67,9508.141454,,,,,23.1,
Poland,1982,36227381.0,Europe,71.32,8451.531004,,,,,19.9,
Poland,1987,37740710.0,Europe,70.98,9082.351172,,,,,16.6,
Poland,1992,38370697.0,Europe,70.99,7738.881247,,94337050693.2727,,,14.4,94.34
Poland,1997,38654957.0,Europe,72.75,10159.58368,,159893964916.817,,,10.4,159.89
Poland,2002,38625976.0,Europe,74.67,12002.23908,6.04828405,199694463255.567,,,7.3,199.69
Poland,2007,38518241.0,Europe,75.563,15389.92468,5.86390114,429715132137.503,98.2325323124188,,6.0,429.72
Portugal,1952,8526050.0,Europe,59.82,3068.319867,,,,,,
Portugal,1957,8817650.0,Europe,61.51,3774.571743,,,,,,
Portugal,1962,9019800.0,Europe,64.39,4727.954889,,3835883663.25123,,,78.5,3.84
Portugal,1967,9103000.0,Europe,66.6,6361.517993,,6002607029.64663,,,61.7,6.0
Portugal,1972,8970450.0,Europe,69.26,9022.247417,,11239117865.0852,,,47.4,11.24
Portugal,1977,9662600.0,Europe,70.41,10172.48572,,21439523310.6338,,,29.5,21.44
Portugal,1982,9859650.0,Europe,72.77,11753.84291,,30527754793.1382,,,19.9,30.53
Portugal,1987,9915289.0,Europe,74.06,13039.30876,,48182925857.4071,,,14.5,48.18
Portugal,1992,9927680.0,Europe,74.86,16207.26663,,107592098307.098,,,9.7,107.59
Portugal,1997,10156415.0,Europe,75.97,17641.03156,,117016535162.95,,,6.6,117.02
Portugal,2002,10433867.0,Europe,77.29,19970.90787,8.78642941,134795565549.419,99.2046765501516,,4.7,134.8
Portugal,2007,10642836.0,Europe,78.098,20509.64777,9.25186634,240496147317.381,99.1678155368085,,3.3,240.5
Puerto Rico,1952,2227000.0,Americas,64.28,3081.959785,,,,,,
Puerto Rico,1957,2260000.0,Americas,68.54,3907.156189,,,,,,
Puerto Rico,1962,2448046.0,Americas,69.62,5108.34463,,,,,,
Puerto Rico,1967,2648961.0,Americas,71.1,6929.277714,,,,,,
Puerto Rico,1972,2847132.0,Americas,72.16,9123.041742,,,,,,
Puerto Rico,1977,3080828.0,Americas,73.44,9770.524921,,,,,,
Puerto Rico,1982,3279001.0,Americas,73.75,10330.98915,,,,,,
Puerto Rico,1987,3444468.0,Americas,74.63,12281.34191,,,,,,
Puerto Rico,1992,3585176.0,Americas,73.911,14641.58711,,,,,,
Puerto Rico,1997,3759430.0,Americas,74.917,16999.4333,,,,,,
Puerto Rico,2002,3859606.0,Americas,77.778,18855.60618,,,,,,
Puerto Rico,2007,3942491.0,Americas,78.746,19328.70901,,,,,,
Reunion,1952,257700.0,Africa,52.724,2718.885295,,,,,,
Reunion,1957,308700.0,Africa,55.09,2769.451844,,,,,,
Reunion,1962,358900.0,Africa,57.666,3173.72334,,,,,,
Reunion,1967,414024.0,Africa,60.542,4021.175739,,,,,,
Reunion,1972,461633.0,Africa,64.274,5047.658563,,,,,,
Reunion,1977,492095.0,Africa,67.064,4319.804067,,,,,,
Reunion,1982,517810.0,Africa,69.885,5267.219353,,,,,,
Reunion,1987,562035.0,Africa,71.913,5303.377488,,,,,,
Reunion,1992,622191.0,Africa,73.615,6101.255823,,,,,,
Reunion,1997,684810.0,Africa,74.772,6071.941411,,,,,,
Reunion,2002,743981.0,Africa,75.744,6316.1652,,,,,,
Reunion,2007,798094.0,Africa,76.442,7670.122558,,,,,,
Romania,1952,16630000.0,Europe,61.05,3144.613186,,,,,,
Romania,1957,17829327.0,Europe,64.1,3943.370225,,,,,,
Romania,1962,18680721.0,Europe,66.8,4734.997586,,,,,59.5,
Romania,1967,19284814.0,Europe,66.8,6470.866545,,,,,54.1,
Romania,1972,20662648.0,Europe,69.21,8011.414402,,,,,39.3,
Romania,1977,21658597.0,Europe,69.46,9356.39724,,,,,31.4,
Romania,1982,22356726.0,Europe,69.66,9605.314053,,,,,25.7,
Romania,1987,22686371.0,Europe,69.53,9696.273295,,38067567567.5676,,,26.9,38.07
Romania,1992,22797027.0,Europe,69.36,6598.409903,,25121666666.6667,,96.7099990844727,22.8,25.12
Romania,1997,22562458.0,Europe,69.72,7346.547557,,35575214078.2428,,,21.3,35.58
Romania,2002,22404337.0,Europe,71.322,7885.360081,4.57694626,46065502702.5817,100.0,97.3000030517578,17.1,46.07
Romania,2007,22276056.0,Europe,72.476,10808.47561,5.02223349,174588782938.583,99.9999991390449,,12.9,174.59
Rwanda,1952,2534927.0,Africa,40.0,493.3238752,,,,,,
Rwanda,1957,2822082.0,Africa,41.5,540.2893983,,,,,,
Rwanda,1962,3051242.0,Africa,43.0,597.4730727,,125000008.0,,,117.0,0.13
Rwanda,1967,3451079.0,Africa,44.1,510.9637142,,159560018.0,,,113.5,0.16
Rwanda,1972,3992121.0,Africa,44.6,590.5806638,,246457838.336681,,,119.3,0.25
Rwanda,1977,4657072.0,Africa,45.0,670.0806011,,746650613.034794,,,131.7,0.75
Rwanda,1982,5507565.0,Africa,46.218,881.5706467,,1407243139.2545,,,101.7,1.41
Rwanda,1987,6349365.0,Africa,44.02,847.991217,,2157432667.61598,,,86.2,2.16
Rwanda,1992,7290203.0,Africa,23.599,737.0685949,,2029026961.55894,,,101.5,2.03
Rwanda,1997,7212583.0,Africa,36.087,589.9445051,,1851558197.31088,,,128.5,1.85
Rwanda,2002,7852401.0,Africa,43.413,785.6537648,3.12787294,1966003468.49117,49.1857227790083,,88.7,1.97
Rwanda,2007,8860588.0,Africa,46.242,863.0884639,7.86262226,4070507894.61656,51.89573756501,,53.2,4.07
Sao Tome And Principe,1952,60011.0,Africa,46.471,879.5835855,,,,,,
Sao Tome And Principe,1957,61325.0,Africa,48.945,860.7369026,,,,,,
Sao Tome And Principe,1962,65345.0,Africa,51.893,1071.551119,,,,,,
Sao Tome And Principe,1967,70787.0,Africa,54.425,1384.840593,,,,,52.9,
Sao Tome And Principe,1972,76595.0,Africa,56.48,1532.985254,,41430256.8067496,,,50.9,0.04
Sao Tome And Principe,1977,86796.0,Africa,58.55,1737.561657,,49207692.3210324,,,52.8,0.05
Sao Tome And Principe,1982,98593.0,Africa,60.351,1890.218117,,80307762.6236105,,,56.0,0.08
Sao Tome And Principe,1987,110812.0,Africa,61.728,1516.525457,,115952925.468271,,,62.7,0.12
Sao Tome And Principe,1992,125911.0,Africa,62.742,1428.777814,,94861780.6228352,,,66.2,0.09
Sao Tome And Principe,1997,145608.0,Africa,63.306,1339.076036,,91920274.2401657,,,59.6,0.09
Sao Tome And Principe,2002,170372.0,Africa,64.337,1353.09239,9.49860477,85171073.8777498,70.122877439146,,44.1,0.09
Sao Tome And Principe,2007,199579.0,Africa,65.528,1598.435089,7.00608587,149146918.888611,72.3598122085936,,29.6,0.15
Saudi Arabia,1952,4005677.0,Asia,39.875,6459.554823,,,,,,
Saudi Arabia,1957,4419650.0,Asia,42.868,8157.591248,,,,,,
Saudi Arabia,1962,4943029.0,Asia,45.914,11626.41975,,2130606531.77778,,,,2.13
Saudi Arabia,1967,5618198.0,Asia,49.901,16903.04886,,3257022222.66667,,,,3.26
Saudi Arabia,1972,6472756.0,Asia,53.886,24837.42865,,9664267086.60323,,,148.7,9.66
Saudi Arabia,1977,8128505.0,Asia,58.69,34167.7626,,74188986586.0629,,,105.7,74.19
Saudi Arabia,1982,11254672.0,Asia,63.012,33693.17525,,153240313858.323,,,74.8,153.24
Saudi Arabia,1987,14619745.0,Asia,66.295,21198.26136,,85695861148.1976,,,51.5,85.7
Saudi Arabia,1992,16945857.0,Asia,68.768,24841.61777,,137087850467.29,,70.8199996948242,34.6,137.09
Saudi Arabia,1997,21229759.0,Asia,70.533,20586.69019,,165963684913.218,,,24.1,165.96
Saudi Arabia,2002,24501530.0,Asia,71.626,19014.54118,4.2493763,189605866666.667,99.0755044509286,,17.5,189.61
Saudi Arabia,2007,27601038.0,Asia,72.777,21654.83194,3.56229162,415964509673.115,99.0674880275407,,12.7,415.96
Senegal,1952,2755589.0,Africa,37.278,1450.356983,,,,,,
Senegal,1957,3054547.0,Africa,39.329,1567.653006,,,,,,
Senegal,1962,3430243.0,Africa,41.454,1654.988723,,1085475790.59112,,,125.5,1.09
Senegal,1967,3965841.0,Africa,43.563,1612.404632,,1246480765.97984,,,123.5,1.25
Senegal,1972,4588696.0,Africa,45.815,1597.712056,,1620857103.53492,,,119.7,1.62
Senegal,1977,5260855.0,Africa,48.879,1561.769116,,2938046462.7098,,,106.2,2.94
Senegal,1982,6147783.0,Africa,52.379,1518.479984,,4013951442.67081,,,93.4,4.01
Senegal,1987,7171347.0,Africa,55.769,1441.72072,,6487353102.81483,,,79.6,6.49
Senegal,1992,8307920.0,Africa,58.196,1367.899369,,7769817839.95644,,,72.9,7.77
Senegal,1997,9535314.0,Africa,60.187,1392.368347,,6041478725.90443,,,77.2,6.04
Senegal,2002,10870037.0,Africa,61.6,1519.635262,3.95294404,7006402319.75856,62.0161291286122,39.2799987792969,66.4,7.01
Senegal,2007,12267493.0,Africa,63.062,1712.472136,3.41496587,13994218412.9619,68.0818461765574,,47.3,13.99
Serbia,1952,6860147.0,Europe,57.996,3581.459448,,,,,,
Serbia,1957,7271135.0,Europe,61.685,4981.090891,,,,,,
Serbia,1962,7616060.0,Europe,64.531,6289.629157,,,,,,
Serbia,1967,7971222.0,Europe,66.914,7991.707066,,,,,,
Serbia,1972,8313288.0,Europe,68.7,10522.06749,,,,,,
Serbia,1977,8686367.0,Europe,70.3,12980.66956,,,,,,
Serbia,1982,9032824.0,Europe,70.162,15181.0927,,,,,,
Serbia,1987,9230783.0,Europe,71.218,15870.87851,,,,,31.2,
Serbia,1992,9826397.0,Europe,71.659,9325.068238,,,,,21.3,
Serbia,1997,10336594.0,Europe,72.232,7914.320304,,27153408994.8074,,,13.4,27.15
Serbia,2002,10111559.0,Europe,73.213,7236.075251,7.24950886,17930583571.3055,89.3717200962522,,9.9,17.93
Serbia,2007,10150265.0,Europe,74.002,9786.534714,9.01782608,44888028946.0854,90.3705744496824,,7.1,44.89
Sierra Leone,1952,2143249.0,Africa,30.331,879.7877358,,,,,,
Sierra Leone,1957,2295678.0,Africa,31.57,1004.484437,,,,,,
Sierra Leone,1962,2467895.0,Africa,32.767,1116.639877,,342721416.490967,,,163.6,0.34
Sierra Leone,1967,2662190.0,Africa,34.113,1206.043465,,348795303.000385,,,156.8,0.35
Sierra Leone,1972,2879013.0,Africa,35.4,1353.759762,,465381339.740404,,,149.7,0.47
Sierra Leone,1977,3140897.0,Africa,36.788,1348.285159,,691777583.951156,,,144.0,0.69
Sierra Leone,1982,3464522.0,Africa,38.445,1465.010784,,1295361885.92419,,,139.3,1.3
Sierra Leone,1987,3868905.0,Africa,40.006,1294.447788,,660106336.104339,,,136.4,0.66
Sierra Leone,1992,4260884.0,Africa,38.333,1068.696278,,679940813.948366,,,134.8,0.68
Sierra Leone,1997,4578212.0,Africa,39.897,574.6481576,,850232760.017239,,,130.0,0.85
Sierra Leone,2002,5359092.0,Africa,41.012,699.489713,5.55388832,1933863910.73227,42.3564018737387,,118.2,1.93
Sierra Leone,2007,6144562.0,Africa,42.568,862.5407561,5.31662989,3632957611.35152,48.1563137689467,,102.3,3.63
Singapore,1952,1127000.0,Asia,60.396,2315.138227,,,,,,
Singapore,1957,1445929.0,Asia,63.179,2843.104409,,,,,,
Singapore,1962,1750200.0,Asia,65.798,3674.735572,,826239211.817511,,,30.8,0.83
Singapore,1967,1977600.0,Asia,67.946,4977.41854,,1238035815.78586,,,25.1,1.24
Singapore,1972,2152400.0,Asia,69.521,8597.756202,,2721440980.75851,,,19.3,2.72
Singapore,1977,2325300.0,Asia,70.795,11210.08948,,6618585073.66035,,,12.5,6.62
Singapore,1982,2651869.0,Asia,71.76,15169.16112,,16084252378.473,,,10.7,16.08
Singapore,1987,2794552.0,Asia,73.56,18861.53081,,20919215578.2125,,,7.8,20.92
Singapore,1992,3235865.0,Asia,75.788,24769.8912,,52131320032.8797,,,5.0,52.13
Singapore,1997,3802309.0,Asia,77.158,33519.4766,,100123787215.299,,,3.6,100.12
Singapore,2002,4197776.0,Asia,78.77,36023.1054,3.358464,92538372869.6942,100.0,,2.7,92.54
Singapore,2007,4553009.0,Asia,79.972,47143.17964,2.83749056,180941701357.97,100.0,,2.3,180.94
Slovak Republic,1952,3558137.0,Europe,64.36,5074.659104,,,,,,
Slovak Republic,1957,3844277.0,Europe,67.45,6093.26298,,,,,,
Slovak Republic,1962,4237384.0,Europe,70.33,7481.107598,,,,,28.1,
Slovak Republic,1967,4442238.0,Europe,70.98,8412.902397,,,,,25.8,
Slovak Republic,1972,4593433.0,Europe,70.35,9674.167626,,,,,24.9,
Slovak Republic,1977,4827803.0,Europe,70.45,10922.66404,,,,,22.1,
Slovak Republic,1982,5048043.0,Europe,70.8,11348.54585,,,,,18.1,
Slovak Republic,1987,5199318.0,Europe,71.08,12037.26758,,,,,14.3,
Slovak Republic,1992,5302888.0,Europe,71.38,9498.467723,,15699327209.2121,,,11.7,15.7
Slovak Republic,1997,5383010.0,Europe,72.71,12126.23065,,27844628979.2682,,,9.2,27.84
Slovak Republic,2002,5410052.0,Europe,73.8,13638.77837,5.51793909,35243658398.7546,97.9762727758847,,7.5,35.24
Slovak Republic,2007,5447502.0,Europe,74.663,18678.31435,7.17538357,86587749517.9724,97.9604813763943,,6.3,86.59
Slovenia,1952,1489518.0,Europe,65.57,4215.041741,,,,,,
Slovenia,1957,1533070.0,Europe,67.85,5862.276629,,,,,,
Slovenia,1962,1582962.0,Europe,69.15,7402.303395,,,,,,
Slovenia,1967,1646912.0,Europe,69.18,9405.489397,,,,,,
Slovenia,1972,1694510.0,Europe,69.82,12383.4862,,,,,,
Slovenia,1977,1746919.0,Europe,70.97,15277.03017,,,,,,
Slovenia,1982,1861252.0,Europe,71.063,17866.72175,,,,,14.5,
Slovenia,1987,1945870.0,Europe,72.25,18678.53492,,,,,10.8,
Slovenia,1992,1999210.0,Europe,73.64,14214.71681,,14277261540.7456,,,7.6,14.28
Slovenia,1997,2011612.0,Europe,75.13,17161.10735,,20726878751.5006,,,5.4,20.73
Slovenia,2002,2011497.0,Europe,76.66,20660.01936,8.11632538,23214593516.2095,99.679261121213,,4.1,23.21
Slovenia,2007,2009245.0,Europe,77.926,25768.25759,7.54076052,47880266542.577,99.6543404259254,,3.1,47.88
Somalia,1952,2526994.0,Africa,32.978,1135.749842,,,,,,
Somalia,1957,2780415.0,Africa,34.977,1258.147413,,,,,,
Somalia,1962,3080153.0,Africa,36.981,1369.488336,,,,,,
Somalia,1967,3428839.0,Africa,38.977,1284.73318,,,,,,
Somalia,1972,3840161.0,Africa,40.973,1254.576127,,,,,,
Somalia,1977,4353666.0,Africa,41.974,1450.992513,,,,,,
Somalia,1982,5828892.0,Africa,42.955,1176.807031,,,,,,
Somalia,1987,6921858.0,Africa,44.501,1093.244963,,,,,,
Somalia,1992,6099799.0,Africa,39.658,926.9602964,,,,,,
Somalia,1997,6633514.0,Africa,43.795,930.5964284,,,,,,
Somalia,2002,7753310.0,Africa,45.936,882.0818218,,,,,,
Somalia,2007,9118773.0,Africa,48.159,926.1410683,,,,,,
South Africa,1952,14264935.0,Africa,45.009,4725.295531,,,,,,
South Africa,1957,16151549.0,Africa,47.985,5487.104219,,,,,,
South Africa,1962,18356657.0,Africa,49.951,5768.729717,,9813996074.40157,,,,9.81
South Africa,1967,20997321.0,Africa,51.927,7114.477971,,15821393671.4425,,,,15.82
South Africa,1972,23935810.0,Africa,53.696,7765.962636,,24515919216.8851,,,,24.52
South Africa,1977,27129932.0,Africa,55.527,8028.651439,,45328411332.1028,,,102.6,45.33
South Africa,1982,31140029.0,Africa,58.161,8568.266228,,85904057409.3585,,,77.0,85.9
South Africa,1987,35933379.0,Africa,60.834,7825.823398,,96535763418.3729,,,59.9,96.54
South Africa,1992,39964159.0,Africa,61.888,7225.069258,,146956150986.636,,,48.6,146.96
South Africa,1997,42835005.0,Africa,60.236,7479.188244,,168978057327.73,,,45.3,168.98
South Africa,2002,44433622.0,Africa,53.365,7710.946444,6.67774487,129087556612.449,86.9757383414211,,47.6,129.09
South Africa,2007,43997828.0,Africa,49.339,9269.657808,6.90510845,333077117253.684,89.4320344752116,88.7200012207031,44.0,333.08
Spain,1952,28549870.0,Europe,64.94,3834.034742,,,,,,
Spain,1957,29841614.0,Europe,66.66,4564.80241,,,,,,
Spain,1962,31158061.0,Europe,69.69,5693.843879,,16609632790.5843,,,42.8,16.61
Spain,1967,32850275.0,Europe,71.44,7993.512294,,32570905397.2885,,,33.7,32.57
Spain,1972,34513161.0,Europe,73.06,10638.75131,,59090176028.993,,,23.6,59.09
Spain,1977,36439000.0,Europe,74.39,13236.92117,,132354665936.473,,,15.9,132.35
Spain,1982,37983310.0,Europe,76.3,13926.16997,,195856752991.065,,,10.7,195.86
Spain,1987,38880702.0,Europe,76.9,15764.98313,,318520253335.13,,,8.4,318.52
Spain,1992,39549438.0,Europe,77.57,18603.06452,,630465353486.104,,,6.7,630.47
Spain,1997,39855442.0,Europe,78.77,20445.29896,,589739772727.273,,,4.9,589.74
Spain,2002,40152517.0,Europe,79.78,24835.47166,6.79878616,708938227243.923,100.0,,4.1,708.94
Spain,2007,40448191.0,Europe,80.941,28821.0637,7.96241188,1476746276854.51,100.0,97.9400024414062,3.6,1476.75
Sri Lanka,1952,7982342.0,Asia,57.593,1083.53203,,,,,,
Sri Lanka,1957,9128546.0,Asia,61.456,1072.546602,,,,,,
Sri Lanka,1962,10421936.0,Asia,62.192,1074.47196,,1434156378.60082,,,54.3,1.43
Sri Lanka,1967,11737396.0,Asia,64.266,1135.514326,,1859465020.57613,,,50.7,1.86
Sri Lanka,1972,13016733.0,Asia,65.042,1213.39553,,2553936348.40871,,,47.7,2.55
Sri Lanka,1977,14116836.0,Asia,65.949,1348.775651,,4104509582.86359,,,41.0,4.1
Sri Lanka,1982,15410151.0,Asia,68.757,1648.079789,,4768765016.81884,,,28.7,4.77
Sri Lanka,1987,16495304.0,Asia,69.011,1876.766827,,6682167119.56522,,,18.8,6.68
Sri Lanka,1992,17587060.0,Asia,70.379,2153.739222,,9703011635.86585,,,17.9,9.7
Sri Lanka,1997,18698655.0,Asia,70.457,2664.477257,,15091913883.7091,,,14.9,15.09
Sri Lanka,2002,19576783.0,Asia,70.815,3015.378833,4.03715754,16536535647.0834,84.1981104690897,,12.4,16.54
Sri Lanka,2007,20378239.0,Asia,72.396,3970.095407,3.82258177,32350238760.4239,85.590756668861,,10.1,32.35
Sudan,1952,8504667.0,Africa,38.635,1615.991129,,,,,,
Sudan,1957,9753392.0,Africa,39.624,1770.337074,,,,,,
Sudan,1962,11183227.0,Africa,40.87,1959.593767,,1328259624.72217,,,92.3,1.33
Sudan,1967,12716129.0,Africa,42.858,1687.997641,,1607409539.36648,,,91.0,1.61
Sudan,1972,14597019.0,Africa,45.083,1659.652775,,2483055722.23738,,,91.2,2.48
Sudan,1977,17104986.0,Africa,47.8,2202.988423,,7499005639.37649,,,90.6,7.5
Sudan,1982,20367053.0,Africa,50.338,1895.544073,,8732542273.73424,,,89.6,8.73
Sudan,1987,24725960.0,Africa,51.744,1507.819159,,12093333333.3333,,,87.3,12.09
Sudan,1992,28227588.0,Africa,53.556,1492.197043,,7031933491.84899,,,82.6,7.03
Sudan,1997,32160729.0,Africa,55.373,1632.210764,,11681175864.3383,,,75.8,11.68
Sudan,2002,37090298.0,Africa,56.369,1993.398314,3.30010891,18137128388.3606,45.7703695906518,,66.7,18.14
Sudan,2007,42292929.0,Africa,58.556,2602.394995,5.66269159,59440139774.8128,48.6237396738538,,58.2,59.44
Swaziland,1952,290243.0,Africa,41.407,1148.376626,,,,,,
Swaziland,1957,326741.0,Africa,43.424,1244.708364,,,,,,
Swaziland,1962,370006.0,Africa,44.992,1856.182125,,,,,,
Swaziland,1967,420690.0,Africa,46.633,2613.101665,,,,,,
Swaziland,1972,480105.0,Africa,49.552,3364.836625,,,,,,
Swaziland,1977,551425.0,Africa,52.537,3781.410618,,,,,,
Swaziland,1982,649901.0,Africa,55.561,3895.384018,,,,,,
Swaziland,1987,779348.0,Africa,57.678,3984.839812,,,,,,
Swaziland,1992,962344.0,Africa,58.474,3553.0224,,,,,,
Swaziland,1997,1054486.0,Africa,54.289,3876.76846,,,,,,
Swaziland,2002,1130269.0,Africa,43.869,4128.116943,,,,,,
Swaziland,2007,1133066.0,Africa,39.613,4513.480643,,,,,,
Sweden,1952,7124673.0,Europe,71.86,8527.844662,,,,,,
Sweden,1957,7363802.0,Europe,72.49,9911.878226,,,,,,
Sweden,1962,7561588.0,Europe,73.37,12329.44192,,18794066990.0612,,,15.6,18.79
Sweden,1967,7867931.0,Europe,74.16,15258.29697,,29474881505.9928,,,12.6,29.47
Sweden,1972,8122293.0,Europe,74.72,17832.02464,,48883173399.9664,,,10.4,48.88
Sweden,1977,8251648.0,Europe,75.44,18855.72521,,94331782622.2778,,,8.0,94.33
Sweden,1982,8325260.0,Europe,76.42,20667.38125,,114214731798.937,,,6.8,114.21
Sweden,1987,8421403.0,Europe,77.19,23586.92927,,182744315973.756,,,6.3,182.74
Sweden,1992,8718867.0,Europe,78.16,23880.01683,,283908914454.48,,,5.2,283.91
Sweden,1997,8897619.0,Europe,79.39,25266.59499,,268249616890.856,,,3.6,268.25
Sweden,2002,8954175.0,Europe,80.04,29341.63093,8.18597412,267371907446.776,99.5085347124105,,3.3,267.37
Sweden,2007,9031088.0,Europe,80.884,33859.74835,7.9882226,490047789548.441,99.5698405523295,,2.7,490.05
Switzerland,1952,4815000.0,Europe,69.62,14734.23275,,,,,,
Switzerland,1957,5126000.0,Europe,70.56,17909.48973,,,,,,
Switzerland,1962,5666000.0,Europe,71.32,20431.0927,,12989649694.2812,,,20.7,12.99
Switzerland,1967,6063000.0,Europe,72.77,22966.14432,,19397044714.0963,,,16.9,19.4
Switzerland,1972,6401400.0,Europe,73.78,27195.11304,,36844318854.2403,,,13.6,36.84
Switzerland,1977,6316424.0,Europe,75.39,26982.29052,,73135771167.048,,,9.8,73.14
Switzerland,1982,6468126.0,Europe,76.21,28397.71512,,115043365512.486,,,7.8,115.04
Switzerland,1987,6649942.0,Europe,77.41,30281.70459,,199236370037.554,,,7.1,199.24
Switzerland,1992,6995447.0,Europe,78.03,31871.5303,,279921425828.474,,,6.1,279.92
Switzerland,1997,7193761.0,Europe,79.37,32135.32301,,294788198856.198,,,4.9,294.79
Switzerland,2002,7361757.0,Europe,80.62,34480.95771,9.88000107,309301422430.386,100.0,,4.5,309.3
Switzerland,2007,7554661.0,Europe,81.701,37506.41907,9.41693783,490740715594.802,99.9999997540921,,4.1,490.74
Syria,1952,3661549.0,Asia,45.883,1643.485354,,,,,,
Syria,1957,4149908.0,Asia,48.284,2117.234893,,,,,,
Syria,1962,4834621.0,Asia,50.305,2193.037133,,,,,,
Syria,1967,5680812.0,Asia,53.655,1881.923632,,,,,,
Syria,1972,6701172.0,Asia,57.296,2571.423014,,,,,,
Syria,1977,7932503.0,Asia,61.195,3195.484582,,,,,,
Syria,1982,9410494.0,Asia,64.59,3761.837715,,,,,,
Syria,1987,11242847.0,Asia,66.974,3116.774285,,,,,,
Syria,1992,13219062.0,Asia,69.249,3340.542768,,,,,,
Syria,1997,15081016.0,Asia,71.527,4014.238972,,,,,,
Syria,2002,17155814.0,Asia,73.053,4090.925331,,,,,,
Syria,2007,19314747.0,Asia,74.143,4184.548089,,,,,,
Taiwan,1952,8550362.0,Asia,58.5,1206.947913,,,,,,
Taiwan,1957,10164215.0,Asia,62.4,1507.86129,,,,,,
Taiwan,1962,11918938.0,Asia,65.2,1822.879028,,,,,,
Taiwan,1967,13648692.0,Asia,67.5,2643.858681,,,,,,
Taiwan,1972,15226039.0,Asia,69.39,4062.523897,,,,,,
Taiwan,1977,16785196.0,Asia,70.59,5596.519826,,,,,,
Taiwan,1982,18501390.0,Asia,72.16,7426.354774,,,,,,
Taiwan,1987,19757799.0,Asia,73.4,11054.56175,,,,,,
Taiwan,1992,20686918.0,Asia,74.26,15215.6579,,,,,,
Taiwan,1997,21628605.0,Asia,75.25,20206.82098,,,,,,
Taiwan,2002,22454239.0,Asia,76.99,23235.42329,,,,,,
Taiwan,2007,23174294.0,Asia,78.4,28718.27684,,,,,,
Tanzania,1952,8322925.0,Africa,41.215,716.6500721,,,,,,
Tanzania,1957,9452826.0,Africa,42.974,698.5356073,,,,,,
Tanzania,1962,10863958.0,Africa,44.246,722.0038073,,3101589992.664,,,121.4,3.1
Tanzania,1967,12607312.0,Africa,45.757,848.2186575,,4565132047.52718,,,118.3,4.57
Tanzania,1972,14706593.0,Africa,47.62,915.9850592,,3472787266.0964,,,113.2,3.47
Tanzania,1977,17129565.0,Africa,49.919,962.4922932,,7732598995.10303,,,106.7,7.73
